181.0497
184.0738
186.2219
200.2375
258.1108
311.162
340.3582
434.4
462.3955
478.3909
557.1645
1002.4701
1006.4955
1007.495
1008.5055
1010.5144
1018.552
1021.4795
1029.4859
1062.5636
1067.5587
1069.5756
1070.5788
1071.4892
1078.5413
1088.5831
1097.5242
1099.4988
1104.4936
1111.5767
1112.4969
1114.5207
1116.5007
1117.5395
1119.5277
1122.5293
1124.532
1130.505
1131.5964
1136.4841
1138.5373
1141.5128
1141.547
1143.5265
1147.5559
1153.5099
1154.485
1154.511
1155.565
1158.5067
1159.5354
1173.5629
1174.4963
1174.5638
1180.5133001180002
1182.5869
1185.6835
1188.5147
1199.5744
1203.5817
1204.6082
1209.5844
1211.5334
1215.5715
1222.5689
1223.6024
1224.597
1226.5886
1227.5733
1231.6433
1246.6866
1249.6166
1289.7092
1293.7458
125.0001
126.0038
129.1029
131.0861
133.1018
136.0622
138.0553
139.087
140.0822
141.068
141.1025
143.0854
144.1024
145.0501
145.1016
146.9819
147.1172
148.061
149.1331
152.0222
152.0572
153.1031
155.1181
